#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
7351,kennzeichen bestellen,订购车牌,de,30,15000,1.00,1.34,kennzeichen,2025-10-23 09:22:14,"Sitelinks,Shopping,Thumbnail,People also ask,Video preview",15000,38000,39000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
7352,ostfriesische inseln,东弗里斯兰群岛,de,3,15000,0.15,0.57,ostfriesische inseln,2025-10-21 03:59:37,"People also ask,Knowledge panel,Thumbnail,Sitelinks",16000,4900,5300,2015-09-01,"Informational,Non-branded,Local"
7353,max coga,最大科加,de,2,15000,0.10,0.83,max coga,2025-10-21 01:50:04,"Thumbnail,People also ask,Video preview,Sitelinks",17000,5400,5500,2015-09-04,"Informational,Non-branded,Non-local"
7354,haare,头发,de,10,15000,0.30,0.34,haare,2025-10-23 00:44:14,"Thumbnail,People also ask",21000,2300,2700,2015-09-01,"Informational,Non-branded,Non-local"
7355,prevod sa srpskog na nemacki,从 塞尔维亚语 翻译为 德语,de,0,15000,0.15,0.53,prevod sa srpskog na nemacki,2025-10-21 04:13:28,Knowledge card,27000,12000,14000,2015-09-01,"Informational,Non-branded,Non-local"
7356,led deckenleuchte,LED吸顶灯,de,1,15000,0.30,0.88,deckenleuchten,2025-10-21 08:34:40,"Shopping,Thumbnail,Sitelinks,People also ask",18000,3200,3300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7357,katzenstreu,猫砂,de,1,15000,0.60,0.69,katzenstreu,2025-10-21 19:22:24,"Shopping,Thumbnail,People also ask",19000,4200,4200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7358,hiv,艾滋病病毒,de,29,15000,0.20,0.78,hiv,2025-10-24 18:12:34,"Thumbnail,People also ask,Knowledge panel,Video preview",648000,10000,12000,2015-09-01,"Informational,Non-branded,Non-local"
7359,workation,工作,de,8,15000,0.50,0.89,workation,2025-10-22 00:52:43,People also ask,29000,2000,2000,2015-12-09,"Informational,Non-branded,Non-local"
7360,wolle,想要,de,28,15000,0.20,0.75,wolle,2025-10-21 20:52:17,"Thumbnail,Sitelinks",21000,14000,14000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7361,gotland,哥特兰岛,de,4,15000,0.25,0.45,gotland,2025-10-24 09:15:51,"Thumbnail,People also ask,Sitelinks,Knowledge panel",102000,1700,2100,2015-09-01,"Informational,Non-branded,Non-local"
7362,nießbrauch,使用权,de,4,15000,0.25,0.77,nießbrauch,2025-10-21 07:47:27,"AI Overview,Thumbnail,People also ask,Knowledge panel",16000,13000,14000,2015-09-01,"Informational,Non-branded,Non-local"
7363,little tokyo düsseldorf,小东京 杜塞尔多夫,de,2,15000,0.35,0.87,little tokyo düsseldorf,2025-10-21 10:39:03,"Thumbnail,People also ask,Video preview,Sitelinks",17000,11000,11000,2015-09-06,"Informational,Non-branded,Local"
7364,iseosee,伊塞奥塞,de,0,15000,0.30,0.55,iseosee,2025-10-25 00:18:58,"People also ask,Thumbnail,Sitelinks,Knowledge panel",21000,2200,2800,2015-09-01,"Informational,Non-branded,Non-local"
7365,steinadler,金鹰,de,3,15000,0.25,0.57,steinadler,2025-10-21 23:03:21,"People also ask,Sitelinks",31000,8600,10000,2015-09-01,"Informational,Non-branded,Non-local"
7366,vechta,费希塔,de,55,15000,0.10,0.33,vechta,2025-10-21 21:54:29,"Thumbnail,People also ask,Knowledge panel",16000,3200,3200,2015-09-01,"Informational,Non-branded,Local"
7367,glashütte,玻璃厂,de,45,15000,0.20,0.64,glashütte uhren,2025-10-21 11:08:15,"Thumbnail,Sitelinks,Knowledge panel,People also ask",19000,17000,20000,2015-09-01,"Informational,Non-branded,Local"
7368,unfall a3,事故a3,de,0,15000,0.15,1.09,stau a3,2025-10-21 19:31:30,"Top stories,Thumbnail,Video preview,People also ask",17000,124000,126000,2015-09-01,"Informational,Non-branded,Non-local"
7369,kommode weiß,梳妆台白色,de,0,15000,0.25,0.88,kommode weiß,2025-10-21 03:49:49,"Shopping,Thumbnail,Sitelinks",17000,3100,3100,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7370,apfelbaum,苹果树,de,0,15000,0.15,0.5,apfelbaum,2025-10-21 17:02:46,"Thumbnail,People also ask,Shopping,Sitelinks",19000,5700,6600,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7371,rohölpreise,原油价格,de,25,15000,0.10,1.19,ölpreis,2025-10-24 18:20:07,"Sitelinks,People also ask,AI Overview",17000,85000,89000,2015-09-04,"Informational,Non-branded,Non-local"
7372,prepaid,预付费,de,42,15000,1.80,0.74,prepaid tarife,2025-10-21 14:49:31,"AI Overview,Thumbnail,Sitelinks,People also ask",64000,41000,42000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7373,schönen abend und gute nacht,美好的夜晚，晚安,de,0,15000,0.10,0.36,schönen abend und gute nacht,2025-10-21 20:10:47,Thumbnail,18000,7800,8100,2015-09-01,"Informational,Non-branded,Non-local"
7374,honey,蜂蜜,de,3,15000,2.50,0.56,honey,2025-10-21 11:56:38,"Sitelinks,People also ask",685000,4900,5400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7375,teneriffa urlaub,特内里费岛假期,de,0,15000,0.25,0.88,teneriffa urlaub,2025-10-21 17:26:22,"Thumbnail,People also ask,Sitelinks",18000,7200,7400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Local"
7376,jiu jitsu,jiu jitsu,de,6,15000,0.15,0.55,jiu jitsu,2025-10-21 17:47:41,"Thumbnail,People also ask,Local pack,Knowledge panel,Video preview",363000,9100,10000,2015-09-01,"Informational,Non-branded,Non-local"
7377,hüftdysplasie,髋关节发育不良,de,1,15000,0.15,0.72,hüftdysplasie,2025-10-20 23:44:52,"AI Overview,Thumbnail,People also ask,Knowledge panel",17000,3600,3800,2015-09-01,"Informational,Non-branded,Non-local"
7378,galadriel,加拉德瑞尔,de,3,15000,0.10,0.53,galadriel,2025-10-21 18:12:25,"People also ask,Knowledge panel,Sitelinks",181000,2100,2400,2015-09-01,"Informational,Non-branded,Non-local"
7379,access point,接入点,de,1,15000,0.20,0.71,access point,2025-10-21 13:51:35,"People also ask,Shopping,Thumbnail",105000,8100,9000,2015-09-01,"Informational,Non-branded,Non-local"
7380,blattläuse bekämpfen,对抗蚜虫,de,0,15000,0.10,1.09,blattläuse bekämpfen,2025-10-21 14:23:03,"People also ask,Video preview",17000,25000,28000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7381,culotte,厚脸皮,de,1,15000,0.25,0.59,culotte,2025-10-21 03:34:48,"Knowledge card,Thumbnail,People also ask,Shopping,Sitelinks",85000,4400,4400,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
7382,munchies,零食,de,0,15000,0.35,0.66,munchies,2025-10-24 12:17:58,"Sitelinks,People also ask,Top stories,Thumbnail,Video preview",114000,11000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7383,tsitsipas,西西帕斯,de,0,15000,0.20,0.56,tsitsipas,2025-10-23 04:42:21,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks,Video preview",454000,2500,7500,2016-01-25,"Informational,Non-branded,Non-local"
7384,pilsen,比尔森,de,12,15000,0.20,0.48,pilsen,2025-10-20 21:10:32,"People also ask,Knowledge panel,Thumbnail,Sitelinks",56000,2000,2300,2015-09-01,"Informational,Non-branded,Local"
7385,gokart,卡丁车,de,5,15000,0.15,0.46,go kart,2025-10-22 01:52:06,"Thumbnail,Sitelinks,People also ask",101000,5800,5900,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7386,protein shake,蛋白质奶昔,de,33,15000,0.40,0.72,protein shake,2025-10-21 05:17:05,"Knowledge card,People also ask,Knowledge panel,Shopping,Thumbnail,Sitelinks,Video preview",136000,1600,1700,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7387,45 kmh auto,45公里/小时汽车,de,3,15000,0.10,1.17,45 kmh auto,2025-10-22 02:41:36,"People also ask,Video preview",16000,25000,25000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7388,jason bourne,杰森·伯恩,de,3,15000,0.10,0.45,besetzung von jason bourne,2025-10-21 05:21:26,"People also ask,Knowledge panel,Thumbnail,Video preview",251000,1700,2600,2015-09-01,"Informational,Non-branded,Non-local"
7389,holzhaus,木房子,de,21,15000,0.50,1.05,holzhaus,2025-10-22 02:01:03,"Shopping,Thumbnail,Sitelinks,Local pack",20000,8800,9400,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7390,schleswig,石勒苏益格,de,36,15000,0.15,0.44,schleswig,2025-10-21 11:02:42,"Thumbnail,Knowledge panel,People also ask,Bottom ads,Paid sitelinks",21000,3100,3200,2015-09-01,"Informational,Non-branded,Local"
7391,acerola,针叶樱桃,de,43,15000,0.40,0.53,acerola,2025-10-20 22:40:05,"People also ask,Thumbnail,Knowledge panel",198000,3200,3800,2015-09-01,"Informational,Non-branded,Non-local"
7392,dampfgarer,德夫加雷尔,de,1,15000,0.15,0.88,dampfgarer,2025-10-22 01:23:06,"Shopping,Thumbnail,People also ask",20000,2700,2800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7393,immersiv,身临其境,de,5,15000,0.50,0.82,immersiv,2025-10-24 07:07:15,"AI Overview,Thumbnail,People also ask,Knowledge panel",17000,3600,3800,2015-09-02,"Informational,Non-branded,Non-local"
7394,kleve,克莱夫,de,55,15000,0.10,0.43,kleve,2025-10-21 09:54:45,"Top stories,Thumbnail,Knowledge panel,Sitelinks,People also ask",24000,350,350,2015-09-01,"Informational,Non-branded,Local"
7395,lattenrost 140x200,板条框架 140x200,de,0,15000,0.45,1.15,lattenrost 140x200,2025-10-21 06:49:45,"Shopping,Thumbnail,People also ask,Sitelinks",18000,8100,8300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7396,event,事件,de,50,15000,0.15,0.53,eventim,2025-10-24 05:30:39,"Sitelinks,People also ask,Knowledge panel,Thumbnail,Video preview",246000,556000,560000,2015-09-01,"Informational,Non-branded,Non-local"
7397,sekt,美好的,de,0,15000,0.20,0.44,sekt,2025-10-21 22:29:11,"People also ask,Sitelinks",26000,1000,1500,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7398,sam sulek,我是苏莱克,de,15,15000,0.50,,sam sulek,2025-10-21 12:16:02,"Thumbnail,People also ask,Knowledge panel,Video preview,Sitelinks",431000,5800,6500,2023-01-16,"Informational,Non-branded,Non-local"
7399,la spezia,香料,de,2,15000,0.40,0.44,la spezia,2025-10-22 00:24:28,"Knowledge panel,People also ask,Thumbnail",126000,3500,5100,2015-09-01,"Informational,Non-branded,Local"
7400,glas,格拉斯,de,19,15000,0.50,0.43,glas,2025-10-24 10:11:42,"Thumbnail,Sitelinks,Shopping,People also ask,Knowledge panel",69000,6000,7400,2015-09-01,"Informational,Non-branded,Non-local"
7401,magnesiumbisglycinat,双甘氨酸镁,de,1,15000,0.60,1.16,magnesiumbisglycinat,2025-10-21 23:52:14,"AI Overview,Thumbnail,People also ask",18000,39000,40000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7402,waren,是,de,26,15000,0.25,0.4,waren müritz,2025-10-22 14:07:19,"Knowledge panel,Thumbnail,People also ask,Sitelinks,Video preview",20000,2800,3000,2015-09-01,"Informational,Non-branded,Local"
7403,misdroy,轻罪,de,0,15000,0.35,0.52,misdroy,2025-10-21 14:44:52,"People also ask,Knowledge panel,Thumbnail",19000,1600,1600,2015-09-01,"Informational,Non-branded,Local"
7404,urlaub mit kindern,与孩子一起度假,de,27,15000,0.40,1.08,urlaub mit kindern,2025-10-21 12:47:07,"Top ads,Paid sitelinks,Thumbnail,People also ask,Sitelinks,Bottom ads",19000,14000,16000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7405,seelachs,塞拉赫斯,de,0,15000,0.10,0.51,seelachs,2025-10-21 00:42:32,"Thumbnail,People also ask,Knowledge panel",18000,6900,7700,2015-09-01,"Informational,Non-branded,Non-local"
7406,salami,萨拉米香肠,de,0,15000,0.30,0.45,salami,2025-10-21 20:32:25,"Thumbnail,People also ask,Video preview",274000,5700,6700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7407,vegane rezepte,素食食谱,de,8,15000,0.20,1.22,vegane rezepte,2025-10-21 17:49:30,"Top stories,Thumbnail,Sitelinks",21000,6500,7700,2015-09-01,"Informational,Non-branded,Non-local"
7408,diarrhoe,腹泻,de,49,15000,0.30,0.31,diarrhea,2025-10-21 19:04:09,"Featured snippet,Thumbnail,People also ask,Sitelinks,Knowledge panel",18000,2300,2800,2015-09-01,"Informational,Non-branded,Non-local"
7409,cargohose herren,海伦货管,de,0,15000,0.25,1.11,cargohose,2025-10-24 22:57:29,"Sitelinks,People also ask,Thumbnail,Video preview",16000,23000,24000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7410,schwimmabzeichen,游泳徽章,de,4,15000,0.25,0.96,seepferdchen abzeichen,2025-10-21 09:19:55,"People also ask,Knowledge panel",18000,71000,73000,2015-09-01,"Informational,Non-branded,Non-local"
7411,michael schulte,迈克尔受过教育,de,14,15000,0.10,0.68,michael schulte,2025-10-21 05:48:28,"Knowledge panel,People also ask,Thumbnail,Video preview",17000,1200,1300,2015-09-03,"Informational,Non-branded,Non-local"
7412,cosmea,科斯梅亚,de,0,15000,0.10,0.51,cosmea,2025-10-20 22:08:32,"Thumbnail,People also ask,Knowledge panel",27000,3000,3000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7413,hosenrock,霍森罗克,de,0,15000,0.30,0.96,hosenrock damen,2025-10-21 21:36:19,"Sitelinks,Shopping,Thumbnail",17000,9100,9200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7414,weigelie,威格列,de,0,15000,0.15,0.67,weigelie,2025-10-21 13:03:41,"Thumbnail,People also ask,Sitelinks",19000,2500,2800,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7415,rausgegangen köln,走出科隆,de,6,15000,0.30,1.02,rausgegangen köln,2025-10-21 18:43:39,"Sitelinks,Knowledge panel",15000,22000,22000,2015-10-18,"Informational,Non-branded,Local"
7416,bundestrainer,国家教练,de,0,15000,1.50,0.71,bundestrainer,2025-10-21 21:00:41,"People also ask,Top stories,Thumbnail,Knowledge panel",16000,23000,23000,2015-09-04,"Informational,Non-branded,Non-local"
7417,hintergrundbilder handy,壁纸 手机,de,0,15000,0.20,0.45,wallpaper,2025-10-21 08:49:34,"Thumbnail,People also ask",17000,8400,9100,2015-09-01,"Informational,Non-branded,Non-local"
7418,boxkampf tyson,盒子坎普夫泰森,de,0,15000,1.80,,boxkampf mike tyson,2025-10-21 22:22:23,"Video preview,People also ask,Knowledge panel,Thumbnail",16000,3000,3000,2016-06-07,"Informational,Non-branded,Non-local"
7419,przetłumacz,翻译,de,38,15000,0.20,0.15,tłumacz,2025-10-21 13:28:19,"Knowledge card,People also ask,Sitelinks",561000,49000,968000,2015-09-04,"Informational,Non-branded,Non-local"
7420,e-rechnungspflicht,电子发票要求,de,13,15000,0.50,,e-rechnungspflicht,2025-10-24 22:30:45,"AI Overview,People also ask",15000,26000,26000,2020-03-10,"Informational,Non-branded,Non-local"
7421,goldkurs aktuell,目前的黄金价格,de,45,15000,0.15,1.1,goldpreis,2025-10-21 17:21:39,"Sitelinks,People also ask",22000,987000,1070000,2015-09-06,"Informational,Non-branded,Non-local"
7422,engagiert,坚定的,de,7,15000,0.10,0.27,engagiert bedeutung,2025-10-24 17:06:02,"AI Overview,Knowledge card,People also ask,Sitelinks",18000,250,350,2015-09-01,"Informational,Non-branded,Non-local"
7423,beton,具体的,de,12,15000,0.15,0.53,beton,2025-10-24 22:54:14,"Thumbnail,Shopping,People also ask",116000,6200,7300,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7424,images,图片,de,91,15000,0.15,0.15,reverse image search,2025-10-21 13:40:24,"People also ask,Sitelinks,Thumbnail,Knowledge panel",2020000,51000,2090000,2015-09-01,"Informational,Non-branded,Non-local"
7425,hundeversicherung,狗保险,de,6,15000,3.50,1.12,agila hundeversicherung,2025-10-22 01:01:38,"Sitelinks,People also ask",18000,11000,11000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7426,malente,马伦特,de,12,15000,0.20,0.42,malente,2025-10-22 00:38:02,"Knowledge panel,Thumbnail,Sitelinks,People also ask",16000,450,450,2015-09-01,"Informational,Non-branded,Local"
7427,arbeitsunfähigkeitsversicherung,伤残保险,de,8,15000,3.50,1,arbeitsunfähigkeitsversicherung,2025-10-21 16:18:33,"AI Overview,Thumbnail,People also ask,Sitelinks",16000,15000,16000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7428,yves saint laurent parfum,伊夫圣罗兰香水,de,1,15000,0.25,0.52,yves saint laurent parfum,2025-10-24 10:07:27,"Sitelinks,People also ask,Video preview",65000,4700,4800,2015-09-04,"Informational,Commercial,Transactional,Non-branded,Non-local"
7429,crazy,疯狂的,de,4,15000,1.80,0.32,crazygames,2025-10-24 22:33:31,"Sitelinks,People also ask",276000,1160000,1480000,2015-09-01,"Informational,Non-branded,Non-local"
7430,kreditkarten vergleich,信用卡比较,de,51,15000,2.00,1.39,kreditkarten vergleich,2025-10-21 20:41:15,"Sitelinks,Video preview",18000,35000,37000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7431,basketball live,篮球直播,de,6,15000,0.10,1.04,basketball live,2025-10-24 08:06:58,"People also ask,Top stories,Thumbnail,Video preview",32000,16000,17000,2015-09-01,"Informational,Non-branded,Non-local"
7432,lottozahlen lotto ziehung,彩票号码 彩票抽奖,de,64,15000,0.45,0.99,lottozahlen,2025-10-21 20:47:42,"Sitelinks,Top stories,Thumbnail,People also ask",16000,1130000,1190000,2018-03-25,"Informational,Non-branded,Non-local"
7433,rhizarthrose,根茎糖,de,0,15000,0.10,0.81,rhizarthrose,2025-10-21 21:03:22,"Featured snippet,People also ask,Thumbnail,Knowledge panel,Video preview",36000,1300,1400,2015-09-01,"Informational,Non-branded,Non-local"
7434,saibling,赛布林,de,0,15000,0.15,0.55,saibling,2025-10-22 00:33:17,"AI Overview,Thumbnail,People also ask,Video preview",22000,5900,7900,2015-09-01,"Informational,Non-branded,Non-local"
7435,bafög antrag,BAföG 应用,de,33,15000,0.45,1.09,bafög antrag,2025-10-21 13:04:47,People also ask,16000,24000,24000,2015-09-01,"Informational,Transactional,Non-branded,Non-local"
7436,lüdinghausen,吕丁豪森,de,17,15000,0.10,0.45,lüdinghausen,2025-10-21 07:18:22,"Knowledge panel,Thumbnail,Sitelinks,Top stories,People also ask",15000,1000,1000,2015-09-01,"Informational,Non-branded,Local"
7437,wochenendtrip,周末旅行,de,2,15000,0.20,1.13,wochenendtrip,2025-10-24 22:14:14,"Thumbnail,People also ask",16000,9500,9900,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
7438,kante,坎特,de,32,15000,0.20,0.37,kante,2025-10-22 03:08:24,People also ask,257000,2600,2600,2015-09-01,"Informational,Non-branded,Non-local"
7439,bücher gebraucht kaufen,买二手书,de,49,15000,0.15,1.58,gebrauchte bücher,2025-10-21 11:28:12,"Thumbnail,Sitelinks",17000,29000,32000,2015-09-01,"Commercial,Transactional,Non-branded,Non-local"
7440,hoher blutdruck,高血压,de,28,15000,0.15,0.8,bluthochdruck symptome,2025-10-24 13:04:20,"AI Overview,Thumbnail,People also ask",19000,24000,31000,2015-09-01,"Informational,Non-branded,Non-local"
7441,leonard bernstein,伦纳德·伯恩斯坦,de,1,15000,0.10,0.42,leonard bernstein,2025-10-23 00:44:30,"Thumbnail,People also ask,Knowledge panel,Video preview",174000,1900,2800,2015-09-01,"Informational,Non-branded,Non-local"
7442,natron kaufen,买小苏打,de,32,15000,0.60,0.92,natron,2025-10-21 19:11:45,"Shopping,Thumbnail,People also ask",19000,6500,7600,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
7443,sellin,卖林,de,28,15000,0.30,0.54,sellin,2025-10-21 14:46:16,"Knowledge panel,Sitelinks,People also ask,Bottom ads,Paid sitelinks",17000,2600,2700,2015-09-01,"Informational,Non-branded,Local"
7444,esstisch rund,圆形餐桌,de,0,15000,0.30,1.24,esstisch,2025-10-21 18:17:03,"Shopping,Thumbnail,Sitelinks",19000,37000,38000,2015-09-02,"Informational,Commercial,Transactional,Non-branded,Non-local"
7445,goldbarren,金条,de,10,15000,0.35,0.85,gold kaufen,2025-10-21 23:16:19,"People also ask,Shopping,Thumbnail",22000,35000,36000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
