#,Keyword,中文释义,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents
2073,kit higiene bebe,婴儿卫生用品包,br,0,21000,0.10,0.53,kit higiene bebe,2025-10-24 16:03:04,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",22000,1700,1700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2074,necessaire personalizada,个性化洗漱包,br,0,21000,0.10,0.86,necessaire personalizada,2025-10-22 23:22:30,"Thumbnail,Sitelinks,Shopping,Video preview",22000,4000,4000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2075,quem me ligou,谁给我打电话,br,1,21000,0.10,1.54,quem me ligou,2025-10-21 07:17:19,"People also ask,Video preview",30000,79000,80000,2015-09-01,"Informational,Non-branded,Non-local"
2076,extrato fgts,FGTS提取物,br,81,21000,0.10,1.19,consultar fgts pelo cpf,2025-10-24 21:43:14,"Sitelinks,People also ask,Video preview",21000,99000,99000,2015-09-01,"Informational,Non-branded,Non-local"
2077,left,左边,br,0,21000,1.10,0.2,left,2025-10-21 05:36:03,"Knowledge card,People also ask",193000,800,800,2015-09-01,"Informational,Non-branded,Non-local"
2078,meu resultado,我的结果,br,84,21000,0.30,1.1,flashscore,2025-10-21 17:51:23,Sitelinks,22000,1910000,1930000,2015-09-01,"Informational,Non-branded,Non-local"
2079,disc,光盘,br,13,21000,0.15,0.7,disc,2025-10-21 04:20:36,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",286000,18000,18000,2015-09-01,"Informational,Non-branded,Non-local"
2080,foto de pau,保罗的照片,br,0,21000,0.15,0.39,foto de pau,2025-10-21 11:30:56,,21000,10000,10000,2015-09-01,"Informational,Non-branded,Non-local"
2081,publicidade e propaganda,广告和广告,br,1,21000,0.35,0.63,publicidade e propaganda,2025-10-21 21:01:54,"AI Overview,Thumbnail,Sitelinks,People also ask",21000,6500,6700,2015-09-01,"Informational,Non-branded,Non-local"
2082,vitamina c para o rosto,面部维生素c,br,1,21000,0.15,0.82,vitamina c,2025-10-24 14:57:54,"Shopping,Thumbnail,People also ask,Video preview,Sitelinks",23000,19000,19000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2083,bronzeamento artificial,人工晒黑,br,0,21000,0.15,0.53,bronzeamento artificial,2025-10-21 08:41:59,"Local teaser pack,People also ask,Knowledge panel,Thumbnail,Video preview",22000,3400,3500,2015-09-01,"Informational,Non-branded,Non-local"
2084,feliz natal png,圣诞快乐 PNG,br,0,21000,0.20,0.32,feliz natal png,2025-10-21 11:59:51,Thumbnail,22000,3400,3400,2015-09-08,"Informational,Non-branded,Non-local"
2085,frases sobre a vida,关于生活的短语,br,1,21000,0.40,0.61,frases sobre a vida,2025-10-22 02:19:41,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",23000,27000,29000,2015-09-01,"Informational,Non-branded,Non-local"
2086,rifa online,在线老虎机,br,25,20000,0.15,1.41,rifa digital,2025-10-22 20:44:36,"Sitelinks,People also ask,Video preview",27000,35000,35000,2015-09-01,"Informational,Non-branded,Non-local"
2087,escova de dente,牙刷,br,0,20000,0.15,0.21,escova curaprox,2025-10-21 09:32:42,"Shopping,Thumbnail,People also ask,Sitelinks",20000,7000,7100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2088,zanzibar,桑给巴尔,br,0,20000,0.10,0.36,zanzibar,2025-10-21 16:45:54,"Thumbnail,Sitelinks,People also ask,Knowledge panel,Video preview",1220000,3100,7700,2015-09-01,"Informational,Non-branded,Non-local"
2089,ltcat,猫猫,br,0,20000,0.20,0.73,ltcat,2025-10-25 00:35:23,"Featured snippet,People also ask,Video preview",21000,2400,2400,2015-09-01,"Informational,Non-branded,Non-local"
2090,hidra,九头蛇,br,0,20000,0.45,0.19,hidra,2025-10-21 22:47:35,"Featured snippet,Thumbnail,People also ask,Local pack",54000,800,1000,2015-09-01,"Informational,Non-branded,Non-local"
2091,cor parda,棕色,br,0,20000,0.10,0.4,pardo,2025-10-22 00:29:14,"People also ask,Thumbnail,Video preview",20000,17000,17000,2015-09-01,"Informational,Non-branded,Non-local"
2092,boleto,票,br,36,20000,0.10,0.5,boleto,2025-10-21 21:34:23,"AI Overview,People also ask,Knowledge panel",39000,5400,5900,2015-09-01,"Informational,Non-branded,Non-local"
2093,otica,奥蒂卡,br,59,20000,0.20,0.59,oticas diniz,2025-10-24 14:19:05,"Thumbnail,AI Overview,Sitelinks,People also ask,Video preview",26000,22000,22000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2094,floral,花的,br,0,20000,0.10,0.38,floral,2025-10-21 21:26:46,"Thumbnail,Sitelinks,People also ask",87000,800,800,2015-09-01,"Informational,Non-branded,Non-local"
2095,hcm,HCCM,br,0,20000,0.20,0.39,hcm,2025-10-24 15:26:21,"AI Overview,Thumbnail,People also ask,Local teaser pack,Video preview",137000,1800,1800,2015-09-01,"Informational,Non-branded,Non-local"
2096,pneu 185/60 r15,轮胎 185/60 r15,br,0,20000,0.10,1.1,pneu 185/60 r15,2025-10-21 23:02:55,"Sitelinks,Shopping,Thumbnail",21000,22000,22000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2097,administrativo,行政,br,0,20000,0.10,0.37,vagas de emprego em marilia sp,2025-10-21 15:13:05,"Knowledge card,People also ask,Knowledge panel",34000,0,0,2015-09-01,"Informational,Non-branded,Non-local"
2098,gerbera,非洲菊,br,0,20000,0.15,0.22,gerbera,2025-10-21 13:33:02,"People also ask,Knowledge panel,Thumbnail,Video preview",225000,1200,2000,2015-09-01,"Informational,Non-branded,Non-local"
2099,serra das araras,阿拉斯山,br,1,20000,0.30,0.38,serra das araras,2025-10-21 20:45:18,"Thumbnail,People also ask,Knowledge panel,Video preview",20000,1600,1600,2015-09-01,"Informational,Non-branded,Local"
2100,eleicoes 2024 apuração,2024 年选举计数,br,9,20000,1.70,,apuracoes,2025-10-24 10:07:27,Sitelinks,20000,187000,187000,2024-10-03,"Informational,Non-branded,Non-local"
2101,restituição imposto de renda 2024,2024年所得税退税,br,48,20000,0.90,,restituição imposto de renda,2025-10-21 21:33:28,People also ask,20000,1140000,1140000,2023-05-10,"Informational,Non-branded,Non-local"
2102,cambio dolar,美元兑换,br,55,20000,0.10,0.79,cotação dolar,2025-10-22 00:26:46,"Sitelinks,People also ask",72000,1910000,2110000,2015-09-01,"Informational,Non-branded,Non-local"
2103,seo in-guk,徐仁国,br,16,20000,0.15,0.22,seo in-guk,2025-10-21 23:26:38,"Knowledge panel,Thumbnail,People also ask,Video preview",102000,1900,3500,2015-09-06,"Informational,Non-branded,Non-local"
2104,rodrigo mussi,罗德里戈·穆西,br,0,20000,0.40,0.43,rodrigo mussi,2025-10-20 20:02:05,"Thumbnail,People also ask,Video preview",20000,3900,3900,2015-09-09,"Informational,Non-branded,Non-local"
2105,podologia,手足病学,br,0,20000,0.15,0.38,podologia,2025-10-20 23:42:19,"Local pack,People also ask,Knowledge panel,Thumbnail",62000,900,900,2015-09-01,"Informational,Non-branded,Non-local"
2106,ingua no pescoço,脖子里有水,br,0,20000,0.15,0.8,ingua no pescoço,2025-10-21 03:48:31,"AI Overview,Thumbnail,People also ask,Video preview",21000,26000,26000,2015-09-01,"Informational,Non-branded,Non-local"
2107,juquehy,尤克希,br,2,20000,0.10,0.42,juquehy,2025-10-21 04:01:54,"Thumbnail,People also ask,Video preview",21000,6700,6700,2015-09-01,"Informational,Non-branded,Local"
2108,calendário mensal 2025 para imprimir pdf,月历 2025 打印 pdf,br,0,20000,0.10,,calendário 2025 para imprimir,2025-10-22 02:40:50,"Thumbnail,Sitelinks",20000,68000,71000,2024-05-22,"Non-branded,Non-local"
2109,otaviano costa,奥克塔维亚诺·科斯塔,br,0,20000,1.00,0.41,otaviano costa,2025-10-21 14:14:46,"Top stories,Thumbnail,Knowledge panel,People also ask,Sitelinks,Video preview",21000,1400,1400,2015-09-01,"Informational,Non-branded,Non-local"
2110,iogurte grego,希腊酸奶,br,0,20000,0.10,0.45,iogurte grego,2025-10-24 15:16:03,"Thumbnail,Sitelinks,People also ask,Video preview",22000,1200,1200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2111,pcr exame,聚合酶链反应检查,br,0,20000,0.15,0.64,pcr exame,2025-10-21 16:14:12,"People also ask,Sitelinks,Video preview",21000,12000,13000,2015-09-01,"Informational,Non-branded,Non-local"
2112,dolae hoje,今天的多拉,br,56,20000,0.15,0.58,cotação dolar,2025-10-22 02:40:33,"Knowledge panel,Sitelinks",20000,1910000,2110000,2015-09-05,"Informational,Non-branded,Non-local"
2113,bolsa tote,手提袋,br,0,20000,0.10,0.69,tote bag,2025-10-24 13:10:18,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",25000,1700,1700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2114,nistagmo,眼球震颤,br,0,20000,0.10,0.41,nistagmo,2025-10-21 03:24:34,"AI Overview,Thumbnail,People also ask",70000,2800,2900,2015-09-01,"Informational,Non-branded,Non-local"
2115,geladeira frost free inox,无霜不锈钢冰箱,br,2,20000,0.15,1.06,geladeira frost free inox,2025-10-22 12:37:01,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",20000,3800,3800,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2116,skull,颅骨,br,12,20000,0.25,0.32,skull,2025-10-21 11:46:33,"Knowledge card,Sitelinks",610000,1000,1000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2117,milhas,英里,br,68,20000,0.10,0.79,smiles,2025-10-21 01:21:57,"Sitelinks,Thumbnail,People also ask",22000,599000,611000,2015-09-01,"Informational,Non-branded,Non-local"
2118,granito branco,白色花岗岩,br,0,20000,0.15,0.41,granito branco,2025-10-21 19:18:35,"People also ask,Thumbnail",21000,1700,1700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2119,maquina,机器,br,16,20000,0.15,0.18,máquina,2025-10-24 20:33:32,"People also ask,Sitelinks,Shopping,Thumbnail,Top stories,Video preview",55000,2600,2700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2120,cad,计算机辅助设计,br,9,20000,0.10,0.31,cadastro unico,2025-10-21 08:07:02,"People also ask,Knowledge panel",585000,1000000,1000000,2015-09-01,"Informational,Non-branded,Non-local"
2121,terremoto na turquia,土耳其地震,br,2,20000,2.50,0.89,terremoto turquia,2025-10-21 04:10:30,"People also ask,Video preview,Thumbnail",20000,20000,21000,2015-09-17,"Informational,Non-branded,Non-local"
2122,vendas,销售量,br,10,20000,0.15,0.44,vendas,2025-10-21 20:10:46,"People also ask,Sitelinks",50000,1700,1700,2015-09-01,"Informational,Non-branded,Non-local"
2123,bom dia motivacional,早上好励志,br,0,20000,0.25,0.25,frases de bom dia motivacional,2025-10-22 01:41:47,Thumbnail,20000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
2124,luna lovegood,卢娜·洛夫古德,br,1,20000,0.10,0.3,luna lovegood,2025-10-21 09:57:20,"Thumbnail,People also ask,Knowledge panel,Video preview,Sitelinks",270000,3300,34000,2015-09-01,"Informational,Non-branded,Non-local"
2125,lebre,野兔,br,0,20000,0.30,0.18,lebre,2025-10-21 23:25:56,"People also ask,Knowledge panel,Thumbnail,Video preview",23000,600,700,2015-09-01,"Informational,Non-branded,Non-local"
2126,peeling de fenol valor,价值苯酚果皮,br,0,20000,0.15,0.9,peeling de fenol valor,2025-10-21 06:04:26,"AI Overview,Thumbnail,People also ask,Shopping,Video preview,Sitelinks",20000,3800,3800,2015-09-25,"Informational,Non-branded,Non-local"
2127,dia do consumidor 2025,2025 年消费者日,br,0,20000,0.25,,semana do consumidor 2025,2025-10-22 00:19:41,"AI Overview,Thumbnail,People also ask,Sitelinks",20000,8000,8000,2024-03-10,"Informational,Commercial,Non-branded,Non-local"
2128,transfer,转移,br,0,20000,0.15,0.57,wetransfer,2025-10-21 10:15:32,"Knowledge card,Sitelinks",392000,405000,4020000,2015-09-01,"Informational,Non-branded,Non-local"
2129,grand canyon,大峡谷,br,80,20000,0.20,0.29,grand canyon,2025-10-22 03:09:50,"Thumbnail,People also ask,Knowledge panel,Video preview",743000,1800,2200,2015-09-01,"Informational,Non-branded,Non-local"
2130,manometro,测量,br,0,20000,0.15,0.34,manometro,2025-10-21 00:24:06,"Shopping,Thumbnail,People also ask,Knowledge panel,Sitelinks",90000,700,700,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2131,hotel balneário camboriú,坎博里乌海滩酒店,br,8,20000,0.20,0.85,hotel balneário camboriú,2025-10-21 16:40:57,"Thumbnail,Sitelinks",20000,15000,15000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Local"
2132,calha,排水沟,br,0,20000,0.10,0.3,calha,2025-10-22 00:23:12,"Thumbnail,Sitelinks,Shopping,People also ask",22000,3300,3400,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2133,flange,法兰,br,0,20000,0.15,0.18,flange,2025-10-21 08:04:21,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks",119000,1000,1200,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2134,csgoskins,CSGO皮肤,br,12,20000,0.15,1.13,csgo skins,2025-10-21 21:06:01,"Sitelinks,Video preview",111000,107000,111000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
2135,sao judas tadeu,圣犹大塔杜,br,10,20000,0.25,0.51,sao judas tadeu,2025-10-21 03:43:45,"Thumbnail,People also ask,Sitelinks,Video preview",21000,8200,8300,2015-09-01,"Informational,Non-branded,Non-local"
2136,parede de drywall,干墙,br,0,20000,0.10,0.43,parede de drywall,2025-10-21 08:40:42,"Video preview,People also ask,Thumbnail,Sitelinks,Knowledge panel",21000,4200,4300,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2137,gerontologia,老年学,br,0,20000,0.20,0.39,geriatria,2025-10-21 06:21:43,"AI Overview,Thumbnail,People also ask,Knowledge panel",45000,7600,7800,2015-09-01,"Informational,Non-branded,Non-local"
2138,bariatrica,减肥药,br,1,20000,0.15,0.46,bariatrica,2025-10-24 11:43:45,"AI Overview,Thumbnail,People also ask,Video preview",38000,20000,21000,2015-09-01,"Informational,Non-branded,Non-local"
2139,alicia silverstone,艾丽西亚·希尔维斯通,br,14,20000,0.40,0.3,alicia silverstone,2025-10-21 03:20:33,"People also ask,Knowledge panel,Thumbnail",460000,700,1100,2015-09-01,"Informational,Non-branded,Non-local"
2140,geladeira 2 portas,2门冰箱,br,0,20000,0.10,0.88,geladeira duas portas,2025-10-21 11:21:18,"Shopping,Thumbnail,Sitelinks,People also ask,Video preview",20000,13000,13000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2141,atividades educação infantil,幼儿教育活动,br,0,20000,0.10,0.57,atividades para educação infantil,2025-10-24 15:46:31,"Thumbnail,People also ask,Sitelinks,Video preview",20000,12000,12000,2015-09-01,"Informational,Non-branded,Non-local"
2142,rio quente,热河,br,24,20000,0.15,0.71,rio quente resorts,2025-10-24 19:38:50,"Sitelinks,People also ask,Thumbnail,Video preview,Knowledge panel",21000,43000,43000,2015-09-01,"Informational,Non-branded,Local"
2143,reajuste servidores federais,调整联邦雇员,br,21,20000,0.40,1.06,reajuste servidores federais 2025,2025-10-21 15:39:46,"Featured snippet,People also ask,Video preview",20000,9300,9300,2015-09-01,"Informational,Non-branded,Non-local"
2144,hotel em gramado,草坪酒店,br,21,20000,0.20,0.92,hotel em gramado,2025-10-20 18:09:27,"Thumbnail,Sitelinks,People also ask",20000,15000,15000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Local"
2145,metodologias ativas,积极的方法论,br,8,20000,0.10,0.99,metodologias ativas,2025-10-22 02:10:32,"AI Overview,Thumbnail,People also ask,Knowledge panel,Video preview",20000,8000,8200,2015-09-01,"Informational,Non-branded,Non-local"
2146,faculdade de direito,法学院,br,12,20000,0.35,0.56,faculdade de direito,2025-10-21 02:58:24,"People also ask,Local pack,Thumbnail,Sitelinks",21000,1800,1900,2015-09-01,"Informational,Non-branded,Non-local"
2147,léo pereira,利奥·佩雷拉,br,5,20000,0.20,0.26,leo pereira flamengo,2025-10-21 09:18:15,"Top stories,Thumbnail,Knowledge panel",24000,1100,1200,2015-09-09,"Informational,Non-branded,Non-local"
2148,duty free,免税店,br,1,20000,0.10,0.94,duty free guarulhos,2025-10-20 13:14:56,"Thumbnail,Sitelinks,Local teaser pack,Knowledge panel,People also ask,Bottom ads,Paid sitelinks",147000,3800,4000,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2149,conta,帐户,br,52,20000,0.15,0.43,account,2025-10-21 19:33:15,"Sitelinks,People also ask",61000,26000,26000,2015-09-01,"Informational,Navigational,Non-branded,Non-local"
2150,engenharia da computação,计算机工程,br,3,20000,0.25,0.79,engenharia da computação,2025-10-21 20:46:40,"People also ask,Knowledge panel",20000,8600,8700,2015-09-01,"Informational,Non-branded,Non-local"
2151,jameliz porn,贾梅利兹 色情,br,8,20000,0.25,,jameliz porn,2025-10-21 23:40:09,,303000,28000,29000,2021-05-10,"Non-branded,Non-local"
2152,sustentabilidade ambiental,环境可持续性,br,5,20000,0.10,0.81,sustentabilidade ambiental,2025-10-20 23:52:32,"AI Overview,Thumbnail,People also ask,Knowledge panel,Sitelinks,Video preview",22000,13000,13000,2015-09-01,"Informational,Non-branded,Non-local"
2153,precatório,预先的,br,29,20000,0.15,0.58,como consultar rpv,2025-10-21 14:46:11,"AI Overview,Thumbnail,People also ask,Sitelinks,Knowledge panel",20000,40,40,2015-09-01,"Informational,Non-branded,Non-local"
2154,mel maia gostosa,热玛雅蜂蜜,br,0,20000,0.40,0.71,mel maia,2025-10-21 12:43:02,,20000,212000,212000,2015-10-16,"Informational,Non-branded,Non-local"
2155,ensino fundamental,小学,br,7,20000,0.15,0.5,ensino fundamental,2025-10-21 22:06:08,"AI Overview,Thumbnail,Sitelinks,People also ask,Knowledge panel",21000,8300,8300,2015-09-01,"Informational,Non-branded,Non-local"
2156,assinatura digital gratuita,免费数字订阅,br,45,20000,0.35,1.52,assinatura digital,2025-10-21 15:45:18,"Sitelinks,AI Overview",21000,140000,140000,2015-10-25,"Informational,Non-branded,Non-local"
2157,cracha,吐口水,br,1,20000,0.25,0.28,cracha,2025-10-21 08:36:13,"Local pack,Sitelinks,Knowledge panel",21000,6000,6100,2015-09-01,"Informational,Commercial,Non-branded,Non-local"
2158,taubaté,陶巴特,br,37,20000,0.15,0.39,prefeitura de taubaté,2025-10-21 16:09:06,"People also ask,Knowledge panel,Thumbnail,Sitelinks",20000,15000,15000,2015-09-01,"Informational,Non-branded,Local"
2159,marcelo lopes,马塞洛·洛佩斯,br,3,20000,0.15,1.05,marcelo lopes,2025-10-24 11:02:16,"Sitelinks,People also ask,Thumbnail,Video preview",20000,20000,20000,2015-09-01,"Informational,Non-branded,Non-local"
2160,nah id win,不，我赢了,br,0,20000,0.10,,nah id win,2025-10-22 19:13:50,"People also ask,Sitelinks,Thumbnail,Video preview",124000,6900,6900,2023-04-28,"Informational,Non-branded,Non-local"
2161,qa,质量保证,br,0,20000,0.10,0.29,qa,2025-10-24 20:02:04,"Knowledge card,People also ask,Video preview,Knowledge panel",291000,4300,4400,2015-09-01,"Informational,Non-branded,Non-local"
2162,caneta personalizada,个性化笔,br,0,20000,0.15,0.86,caneta personalizada,2025-10-25 00:30:44,"Shopping,Thumbnail,Sitelinks",21000,7500,7500,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local"
